materials,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Product 19,Product 20,Product 21,Product 22,Product 23,Product 24,Product 25,Product 26,Product 27,Product 28,Product 29,Product 30,Product 31,Product 32,Product 33,Product 34,Product 35,Product 36,Product 37,Product 38,Product 39,Product 40,Product 41,Product 42,Product 43,Product 44,Product 45,Product 46,Product 47,Product 48,Product 49,Product 50,Product 51,Product 52,Product 53,Product 54,Product 55,Product 56,Product 57,Product 58,Product 59,Product 60,Product 61,Product 62,Product 63,Product 64,Product 65,Product 66,Product 67,Product 68,Product 69,Product 70,Product 71,Product 72,Product 73,Product 74,Product 75,Product 76,Product 77,Product 78,Product 79,Product 80,Product 81,Product 82,Product 83,Product 84,Product 85,Product 86,Product 87,Product 88,Product 89,Product 90,Product 91,Product 92,Product 93,Product 94,Product 95,Product 96,Product 97,Product 98,Product 99,Product 100
400,0.0,0.0,0.0,45.35,68.03,28.72,26.82,0.0,0.0,42.48,46.39,0.0,0.0,29.66,35.75,0.0,37.32,47.48,20.08,27.57,41.18,36.93,53.39,0.0,0.0,0.0,0.0,0.0,43.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07,0.0,0.0,0.0,0.0,0.0,56.45,0.0,65.59,39.82,0.0,0.0,0.0,0.0,32.93,0.0,18.99,0.0,0.0,91.99,40.07,0.0,0.0,0.0,0.0,0.0,59.21,0.0,0.0,46.69,33.94,0.0,0.0,0.0,33.65,0.0,0.0,26.39,0.0,0.0,30.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,31.37,36.63,0.0,31.22,0.0,0.0,38.61,0.0,0.0,65.1,0.0,60.47,0.0,0.0
401,0.0,0.0,40.09,0.0,0.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83,0.0,0.0,0.0,48.84,36.92,41.39,0.0,50.82,0.0,0.0,0.0,27.1,40.3,0.0,0.0,0.0,0.0,54.39,0.0,0.0,47.48,34.14,0.0,0.0,0.0,23.41,0.0,0.0,0.0,27.63,0.0,30.19,0.0,0.0,0.0,0.0,36.75,0.0,0.0,0.0,26.51,37.44,0.0,0.0,0.0,0.0,45.05,0.0,0.0,0.0,17.83,0.0,0.0,54.69,67.51,0.0,0.0,28.3,0.0,50.45,0.0,33.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14,0.0,0.0,40.04,0.0,43.73,0.0,0.0,0.0,0.0
402,0.0,30.22,0.0,48.1,0.0,0.0,0.0,22.28,22.61,39.67,45.18,0.0,0.0,42.5,46.72,40.69,0.0,0.0,0.0,49.72,0.0,31.01,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.72,0.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,51.26,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,22.78,48.44,51.9,0.0,0.0,0.0,0.0,32.63,0.0,0.0,61.01,36.87,24.83,0.0,0.0,0.0,0.0,0.0,43.28,42.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94,0.0,34.42,0.0,0.0,0.0,0.0,47.4,46.82,0.0,0.0,39.47,38.14,0.0,20.93,0.0,36.67,28.45,0.0,0.0,35.75,76.22,42.86
403,31.45,0.0,0.0,0.0,0.0,0.0,0.0,44.6,0.0,0.0,0.0,48.11,46.63,40.35,36.85,43.87,0.0,0.0,0.0,19.4,0.0,36.44,0.0,52.7,20.74,0.0,0.0,0.0,0.0,0.0,36.37,0.0,29.73,29.28,0.0,0.0,23.16,0.0,0.0,51.37,44.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98,48.97,33.94,0.0,0.0,21.13,0.0,0.0,50.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,0.0,0.0,0.0,0.0,52.44,0.0,0.0,0.0,59.28,0.0,34.61,28.01,0.0,0.0,43.34,22.38,0.0,0.0,45.76,0.0,0.0,0.0,52.82,0.0,0.0,0.0,28.39,0.0,25.28,36.22,0.0,0.0,0.0,0.0,57.65
404,0.0,50.68,0.0,40.04,0.0,0.0,0.0,0.0,0.0,63.8,24.33,0.0,31.53,0.0,0.0,0.0,48.16,0.0,0.0,77.33,0.0,0.0,23.25,43.32,45.59,0.0,0.0,0.0,0.0,0.0,44.65,0.0,30.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.39,34.82,0.0,0.0,0.0,0.0,0.0,0.0,20.18,0.0,0.0,0.0,0.0,0.0,41.85,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52,39.08,23.01,0.0,0.0,51.75,0.0,45.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52,0.0,0.0,0.0,33.1,48.59,0.0,46.57,0.0,0.0,0.0,24.69,0.0,0.0,0.0,45.22,18.61,39.54,66.15
405,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.71,13.68,40.63,0.0,21.76,0.0,62.68,25.29,0.0,0.0,0.0,0.0,0.0,49.71,0.0,0.0,0.0,0.0,49.72,0.0,0.0,0.0,42.53,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,0.0,34.08,38.91,0.0,0.0,0.0,0.0,0.0,58.4,35.79,29.56,47.4,0.0,28.65,61.68,50.68,0.0,0.0,0.0,0.0,0.0,0.0,25.32,52.64,43.54,0.0,0.0,39.85,0.0,0.0,44.5,39.55,0.0,35.55,0.0,0.0,67.71,34.5,0.0,0.0,0.0,0.0,0.0,26.35,0.0,0.0,0.0,39.77,0.0,30.71,26.87,0.0,0.0,0.0,20.69,0.0,0.0,0.0
406,0.0,27.36,21.34,0.0,0.0,30.18,30.17,0.0,73.41,0.0,0.0,34.78,0.0,0.0,34.19,0.0,0.0,62.36,0.0,0.0,0.0,41.16,0.0,0.0,25.57,64.74,30.17,36.98,0.0,0.0,0.0,0.0,0.0,27.41,0.0,0.0,0.0,22.82,34.52,0.0,53.37,0.0,0.0,0.0,57.28,0.0,0.0,39.13,62.02,0.0,46.96,0.0,31.71,0.0,0.0,54.22,0.0,0.0,52.02,0.0,0.0,0.0,0.0,33.86,0.0,0.0,0.0,40.34,0.0,0.0,0.0,0.0,22.69,26.98,0.0,38.94,0.0,0.0,22.04,65.67,41.6,0.0,25.31,0.0,0.0,0.0,0.0,37.46,0.0,0.0,28.31,0.0,46.54,0.0,0.0,0.0,32.07,0.0,0.0,0.0
407,51.37,49.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.18,0.0,0.0,0.0,0.0,34.48,29.87,0.0,25.04,0.0,0.0,0.0,0.0,27.35,0.0,36.18,0.0,35.7,0.0,53.47,29.3,0.0,0.0,0.0,43.94,0.0,45.42,0.0,0.0,32.96,0.0,67.0,0.0,0.0,0.0,0.0,41.59,48.11,29.03,36.51,0.0,36.75,0.0,0.0,0.0,0.0,0.0,41.05,0.0,0.0,0.0,33.89,31.17,0.0,45.45,0.0,16.79,0.0,0.0,26.04,0.0,31.54,49.56,0.0,0.0,0.0,0.0,41.74,0.0,0.0,49.23,0.0,0.0,0.0,0.0,0.0,41.52,43.18,0.0,42.61,18.63,0.0,57.18,0.0,0.0,14.94,0.0,0.0,0.0,35.66,0.0
408,0.0,0.0,0.0,0.0,0.0,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.51,0.0,0.0,0.0,46.65,33.88,37.24,0.0,0.0,0.0,0.0,0.0,52.01,0.0,27.7,56.33,0.0,0.0,41.25,0.0,26.82,33.15,63.54,36.44,24.62,0.0,0.0,0.0,0.0,46.21,0.0,0.0,43.75,0.0,0.0,0.0,0.0,60.74,0.0,0.0,34.62,37.91,49.04,0.0,0.0,0.0,45.43,0.0,30.99,0.0,0.0,0.0,0.0,56.33,0.0,55.79,31.3,24.69,32.28,27.72,28.58,0.0,0.0,63.57,0.0,76.59,0.0,59.82,0.0,0.0,0.0,0.0,0.0,24.41,0.0,27.59,0.0,0.0,0.0,28.12,0.0,0.0,0.0
409,0.0,42.39,53.66,0.0,0.0,0.0,44.82,28.08,45.22,50.86,74.85,0.0,44.98,51.86,0.0,57.95,31.42,0.0,0.0,35.5,0.0,51.56,0.0,0.0,0.0,35.16,39.38,0.0,0.0,41.14,0.0,39.88,46.13,23.83,0.0,58.92,0.0,0.0,0.0,0.0,0.0,0.0,35.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,17.68,46.17,0.0,33.42,42.39,41.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.35,0.0,0.0,0.0,18.45,29.23,0.0,0.0,41.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74,0.0,0.0,0.0,27.54,0.0,41.42,0.0,38.96,31.13,0.0,31.49,0.0,0.0,0.0
410,36.36,0.0,46.45,0.0,0.0,0.0,0.0,27.23,30.47,58.57,0.0,0.0,0.0,0.0,35.85,0.0,0.0,67.2,0.0,43.48,0.0,0.0,57.05,0.0,0.0,40.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09,31.45,0.0,70.38,0.0,0.0,49.1,0.0,0.0,54.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.0,28.87,42.34,0.0,0.0,39.91,0.0,0.0,39.62,39.71,0.0,41.42,43.44,38.78,0.0,0.0,0.0,0.0,23.09,0.0,0.0,0.0,0.0,0.0,50.27,0.0,42.52,32.41,0.0,0.0,0.0,0.0,54.49,0.0,0.0,0.0,0.0,0.0,71.91,27.29,0.0,0.0,0.0,62.9,0.0,45.24,0.0,0.0
411,28.65,0.0,25.01,0.0,0.0,0.0,0.0,83.16,0.0,0.0,0.0,25.07,0.0,82.77,0.0,41.17,0.0,32.85,0.0,0.0,0.0,37.39,42.71,48.39,0.0,0.0,0.0,0.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82,0.0,0.0,0.0,0.0,0.0,32.81,0.0,0.0,22.27,0.0,23.74,0.0,0.0,0.0,0.0,0.0,0.0,28.25,0.0,0.0,0.0,0.0,29.36,0.0,0.0,42.71,46.98,0.0,0.0,0.0,0.0,0.0,67.08,0.0,0.0,29.94,0.0,0.0,58.18,26.64,0.0,34.83,0.0,40.04,0.0,0.0,0.0,0.0,34.14,41.46,22.54,0.0,0.0,0.0,0.0,63.5,61.48,0.0
412,52.03,0.0,0.0,0.0,36.72,33.8,22.62,0.0,0.0,0.0,0.0,0.0,0.0,33.79,39.49,0.0,0.0,53.94,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.55,0.0,37.94,0.0,0.0,0.0,79.98,0.0,43.9,0.0,0.0,46.08,0.0,0.0,0.0,0.0,0.0,0.0,38.41,0.0,0.0,0.0,53.25,0.0,0.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26,0.0,0.0,0.0,0.0,0.0,29.42,0.0,53.06,0.0,0.0,54.8,0.0,32.91,0.0,0.0,44.09,0.0,0.0,0.0,0.0,0.0,54.13,27.35,0.0,0.0,0.0,0.0,0.0,0.0,54.11,0.0,27.7,34.27,26.05,38.14,0.0,0.0,0.0,0.0
413,0.0,0.0,26.68,49.6,0.0,0.0,40.41,0.0,0.0,0.0,30.14,0.0,0.0,0.0,22.15,0.0,0.0,32.49,48.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.87,0.0,0.0,50.48,0.0,0.0,40.9,0.0,61.56,0.0,0.0,0.0,0.0,25.66,0.0,48.07,0.0,0.0,0.0,35.61,0.0,34.99,0.0,0.0,0.0,0.0,18.26,34.49,56.67,0.0,0.0,17.78,0.0,46.93,0.0,0.0,0.0,0.0,0.0,0.0,57.51,0.0,0.0,0.0,0.0,41.35,0.0,0.0,50.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,43.88,0.0,54.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.39,28.24,0.0,0.0,0.0,0.0,27.56,35.52,0.0,20.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52,0.0,0.0,0.0,0.0,24.46,33.32,0.0,63.55,38.82,46.9,19.16,0.0,46.45,31.77,0.0,0.0,0.0,0.0,24.94,0.0,49.84,0.0,33.2,39.73,64.04,27.4,37.86,19.14,0.0,0.0,0.0,45.73,0.0,0.0,43.03,52.68,0.0,0.0,0.0,0.0,0.0,30.48,0.0,0.0,0.0,0.0,0.0,31.98,31.51,0.0,38.06,0.0,26.89,0.0,0.0,0.0,43.92,36.17,21.92,0.0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,0.0,0.0,34.52,0.0,0.0,50.63,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,37.22,26.12,0.0,0.0,43.1,0.0,27.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,83.46,0.0,0.0,0.0,0.0,46.33,27.66,0.0,0.0,0.0,21.64,29.78,30.86,0.0,0.0,40.62,0.0,0.0,0.0,0.0,0.0,41.16,0.0,0.0,0.0,30.41,39.93,0.0,0.0,0.0,49.04,0.0,0.0,0.0,0.0,0.0,22.58,30.78,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0.0,0.0,22.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,32.43,37.12,0.0,0.0,0.0,65.94,0.0,0.0,0.0,0.0,0.0,0.0,48.67,0.0,0.0,39.08,0.0,42.99,41.66,39.26,50.03,0.0,0.0,0.0,0.0,45.05,0.0,0.0,0.0,0.0,0.0,33.69,0.0,0.0,0.0,0.0,59.42,22.19,0.0,41.18,0.0,0.0,42.79,0.0,0.0,24.88,0.0,0.0,0.0,0.0,0.0,40.91,0.0,0.0,0.0,0.0,0.0,36.43,0.0,0.0,0.0,57.25,0.0,0.0,33.97,0.0,0.0,28.26,30.45,0.0,0.0,0.0,0.0,0.0,0.0,55.98,0.0,39.09,0.0,36.06,0.0,0.0,0.0,0.0,0.0,27.68,34.15,0.0,31.86,29.83,0.0,0.0,0.0,0.0,23.01,0.0,0.0,0.0
417,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.56,0.0,0.0,0.0,47.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,0.0,40.16,37.4,0.0,0.0,32.26,0.0,44.28,36.63,0.0,0.0,46.69,0.0,0.0,43.73,0.0,32.26,0.0,0.0,50.15,0.0,24.47,0.0,0.0,0.0,0.0,0.0,52.33,54.88,0.0,0.0,59.99,0.0,0.0,20.16,0.0,48.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38,0.0,41.19,0.0,0.0,0.0,0.0,28.21,35.17,32.63,0.0,0.0,0.0,0.0,28.13,0.0,0.0,33.54,0.0,0.0,0.0,0.0,0.0,34.66,46.52,0.0,0.0,0.0
418,34.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.15,53.17,21.22,40.27,44.97,0.0,0.0,41.04,30.53,28.06,0.0,0.0,28.73,0.0,0.0,0.0,0.0,0.0,54.29,44.91,35.98,0.0,0.0,43.72,23.97,39.4,0.0,0.0,0.0,47.9,0.0,0.0,0.0,37.45,0.0,0.0,0.0,0.0,28.17,63.72,25.98,0.0,0.0,0.0,47.78,32.04,0.0,0.0,0.0,0.0,0.0,42.71,47.03,0.0,0.0,0.0,0.0,0.0,0.0,32.05,0.0,38.05,30.69,0.0,0.0,0.0,0.0,61.99,0.0,0.0,0.0,35.21,0.0,0.0,0.0,0.0,25.76,46.7,0.0,0.0,0.0,0.0,0.0,35.54,32.59,0.0,0.0
419,0.0,39.1,0.0,0.0,0.0,0.0,0.0,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31,0.0,38.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19,0.0,27.71,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,27.32,27.8,0.0,0.0,0.0,42.2,0.0,0.0,0.0,32.07,0.0,0.0,36.12,0.0,0.0,0.0,0.0,44.95,0.0,0.0,0.0,48.85,30.0,24.67,0.0,24.87,0.0,0.0,0.0,19.36,39.7,0.0,43.06,0.0,32.21,57.48,59.45,0.0,0.0,77.44,0.0,24.46,0.0,0.0,0.0,0.0,0.0,40.65,0.0,0.0,0.0,54.26,0.0,0.0,0.0
420,47.56,0.0,37.08,0.0,36.79,0.0,0.0,0.0,35.51,0.0,0.0,42.13,0.0,31.34,0.0,55.88,0.0,0.0,0.0,53.98,0.0,0.0,31.05,0.0,66.24,0.0,44.03,0.0,0.0,0.0,31.59,43.34,0.0,0.0,0.0,0.0,0.0,32.73,0.0,0.0,47.99,0.0,28.71,33.59,0.0,38.81,0.0,0.0,54.03,0.0,22.0,0.0,0.0,36.0,24.64,0.0,38.24,40.84,43.96,40.73,0.0,38.46,29.73,0.0,0.0,0.0,0.0,0.0,29.32,21.63,0.0,0.0,0.0,52.56,49.24,0.0,0.0,55.63,0.0,0.0,0.0,0.0,0.0,0.0,33.87,40.05,0.0,0.0,0.0,0.0,29.15,0.0,35.95,0.0,0.0,36.88,34.1,0.0,61.42,0.0
421,0.0,66.64,0.0,38.64,72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,39.35,0.0,36.3,0.0,0.0,0.0,20.93,0.0,0.0,35.66,34.68,0.0,0.0,38.06,52.85,0.0,0.0,0.0,0.0,0.0,46.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.16,0.0,0.0,0.0,0.0,0.0,42.02,0.0,0.0,39.76,0.0,0.0,37.82,0.0,0.0,55.18,49.62,0.0,0.0,0.0,35.95,58.14,0.0,0.0,49.51,0.0,0.0,41.79,0.0,0.0,0.0,34.71,0.0,40.72,0.0,0.0,46.65,36.32,28.69,0.0,0.0,59.57,27.39,0.0,33.19
422,0.0,0.0,0.0,0.0,25.76,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,34.26,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.09,0.0,22.89,0.0,0.0,45.06,0.0,0.0,32.97,27.77,0.0,30.52,0.0,0.0,51.6,0.0,0.0,0.0,54.77,0.0,18.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.64,0.0,0.0,0.0,46.43,56.24,0.0,30.78,0.0,26.3,0.0,0.0,0.0,37.71,38.09,0.0,0.0,0.0,0.0,58.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07,0.0,0.0,41.44,0.0,29.27,0.0,0.0
423,0.0,0.0,0.0,0.0,0.0,0.0,52.28,0.0,0.0,0.0,0.0,54.84,0.0,0.0,0.0,0.0,21.8,0.0,58.84,0.0,0.0,0.0,0.0,0.0,0.0,55.36,0.0,0.0,0.0,0.0,35.18,41.87,39.82,0.0,0.0,21.18,0.0,31.94,0.0,0.0,0.0,0.0,37.72,0.0,32.43,0.0,0.0,0.0,32.06,18.04,0.0,31.02,0.0,0.0,0.0,0.0,0.0,61.58,0.0,0.0,16.75,0.0,42.77,0.0,0.0,39.87,0.0,0.0,54.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,41.13,0.0,0.0,43.79,0.0,0.0,50.86,0.0,46.65,25.09,59.89,0.0,0.0,0.0,0.0,0.0,24.41,0.0,20.39,0.0,0.0
424,0.0,0.0,0.0,38.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37,0.0,0.0,0.0,17.47,0.0,0.0,0.0,0.0,0.0,41.67,0.0,0.0,0.0,43.3,0.0,0.0,0.0,0.0,42.81,44.32,63.18,48.02,0.0,0.0,0.0,32.35,0.0,40.85,0.0,69.71,33.04,0.0,33.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.92,0.0,0.0,0.0,0.0,0.0,0.0,46.39,0.0,36.76,0.0,0.0,37.01,0.0,29.24,64.13,30.64,0.0,0.0,0.0,0.0,0.0,0.0,30.53,0.0,57.62,0.0,0.0,0.0,14.57,0.0,0.0,30.96,0.0,0.0,0.0,0.0,0.0,0.0,55.73,18.72,0.0,0.0,0.0
425,0.0,0.0,34.12,0.0,0.0,0.0,0.0,25.44,0.0,0.0,0.0,53.78,0.0,0.0,0.0,59.57,0.0,0.0,0.0,0.0,0.0,47.33,0.0,33.9,0.0,0.0,0.0,40.1,0.0,0.0,0.0,17.67,0.0,0.0,0.0,31.29,0.0,0.0,0.0,48.42,0.0,0.0,0.0,0.0,0.0,0.0,54.05,0.0,34.28,0.0,40.71,0.0,35.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,29.75,0.0,0.0,26.08,41.19,0.0,0.0,17.65,0.0,31.64,0.0,0.0,0.0,45.05,33.98,0.0,0.0,0.0,0.0,0.0,21.05,0.0,0.0,47.25,0.0,30.93,26.2,32.55,17.59,0.0,25.33,50.57,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,41.69,32.51,0.0,0.0,0.0,33.58,0.0,0.0,37.26,19.17,0.0,44.66,52.22,0.0,0.0,0.0,0.0,31.58,0.0,0.0,26.38,0.0,0.0,23.72,33.79,0.0,0.0,0.0,0.0,36.47,0.0,48.74,35.54,0.0,0.0,50.44,43.18,0.0,0.0,45.94,33.53,0.0,34.75,0.0,30.63,31.75,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61,0.0,0.0,0.0,0.0,0.0,38.93,0.0,0.0,0.0,0.0,0.0,0.0,58.19,35.26,36.84,0.0,14.62
427,34.12,0.0,0.0,0.0,0.0,0.0,32.21,0.0,0.0,44.86,51.76,63.34,0.0,51.9,45.81,0.0,47.37,0.0,0.0,0.0,59.97,0.0,0.0,0.0,54.2,0.0,65.64,0.0,41.03,37.3,0.0,49.2,0.0,34.3,0.0,0.0,19.01,0.0,0.0,57.95,49.54,0.0,0.0,38.85,0.0,34.78,30.73,0.0,0.0,0.0,0.0,0.0,52.47,0.0,0.0,0.0,0.0,0.0,31.35,0.0,0.0,44.21,0.0,0.0,0.0,0.0,0.0,29.35,38.23,0.0,0.0,0.0,59.23,18.21,23.51,36.74,0.0,0.0,49.02,0.0,57.51,0.0,0.0,0.0,44.54,38.97,0.0,0.0,0.0,37.02,0.0,61.93,33.05,52.61,0.0,0.0,0.0,0.0,0.0,44.52
428,55.99,0.0,0.0,47.35,64.08,0.0,0.0,0.0,0.0,0.0,39.62,67.76,54.3,49.33,39.71,29.78,0.0,49.75,51.67,0.0,25.24,62.84,0.0,21.95,0.0,37.89,0.0,0.0,21.74,0.0,53.12,0.0,0.0,0.0,43.51,0.0,0.0,38.24,37.55,0.0,86.06,0.0,39.26,45.45,0.0,20.13,0.0,0.0,0.0,47.42,0.0,0.0,60.37,38.66,0.0,39.3,0.0,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85,0.0,0.0,0.0,31.13,27.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87,0.0,0.0,35.26,50.2,0.0,0.0,29.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67,0.0,0.0,0.0,58.63
429,0.0,0.0,0.0,35.91,0.0,0.0,0.0,20.32,59.5,40.66,0.0,0.0,0.0,0.0,27.27,0.0,41.39,33.36,0.0,38.38,0.0,24.44,0.0,29.05,0.0,0.0,0.0,0.0,0.0,38.27,0.0,0.0,0.0,57.62,0.0,33.42,0.0,0.0,51.81,0.0,22.75,40.54,0.0,0.0,0.0,21.49,0.0,43.55,0.0,58.59,0.0,0.0,47.8,20.13,0.0,0.0,0.0,46.67,0.0,0.0,0.0,0.0,0.0,27.78,0.0,0.0,0.0,0.0,23.39,0.0,0.0,0.0,0.0,0.0,0.0,18.93,0.0,0.0,0.0,22.29,0.0,0.0,0.0,0.0,0.0,65.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,51.62
430,34.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64,0.0,24.32,0.0,0.0,38.24,42.67,25.12,25.22,40.48,0.0,0.0,0.0,0.0,80.24,49.47,0.0,0.0,0.0,46.75,0.0,0.0,57.09,0.0,0.0,21.16,0.0,0.0,0.0,0.0,0.0,46.45,39.12,0.0,36.64,0.0,0.0,0.0,31.42,0.0,0.0,0.0,32.82,0.0,57.69,0.0,0.0,0.0,0.0,42.93,0.0,47.28,0.0,60.43,34.89,53.28,0.0,0.0,29.32,0.0,42.51,46.66,45.07,42.46,0.0,28.04,0.0,0.0,0.0,42.47,0.0,0.0,0.0,69.62,0.0,54.93,42.34,0.0,46.53,0.0,79.47,0.0,0.0,0.0,39.17,0.0,32.1,39.55,0.0,0.0,56.33,34.63
431,0.0,0.0,35.63,0.0,42.43,45.71,0.0,0.0,0.0,0.0,16.49,0.0,0.0,0.0,0.0,0.0,36.04,0.0,0.0,0.0,0.0,0.0,0.0,40.27,0.0,39.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.82,0.0,0.0,0.0,37.59,36.14,0.0,0.0,65.88,18.66,0.0,0.0,35.54,0.0,0.0,0.0,0.0,36.94,51.48,0.0,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11,0.0,0.0,0.0,0.0,34.37,46.12,47.77,0.0,0.0,23.5,44.17,0.0,20.18,34.77,52.83,0.0,0.0,40.18,0.0,0.0,61.06,0.0,19.17,40.05
432,56.29,22.57,0.0,43.32,0.0,0.0,58.56,39.64,36.91,0.0,38.22,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,33.4,0.0,50.42,44.13,0.0,0.0,0.0,0.0,0.0,0.0,19.87,0.0,0.0,46.44,0.0,0.0,47.62,0.0,0.0,0.0,0.0,0.0,60.74,28.38,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81,38.63,0.0,0.0,36.39,39.67,0.0,28.53,36.78,45.12,31.64,31.08,0.0,0.0,31.81,0.0,56.35,0.0,41.13,0.0,0.0,0.0,0.0,47.88,0.0,0.0,50.65,27.79,40.68,42.21,0.0,0.0,23.61,32.14,77.09,50.54,0.0,0.0,0.0,47.62,0.0,0.0,37.09,0.0,0.0
